PlayerID,PlayerSurname,PlayerForename,Team,TeamId,Appearances,TimePlayed,Starts,SubstituteOn,SubstituteOff,Goals,FirstGoal,WinningGoal,ShotsOnTargetincgoals,ShotsOffTargetincwoodwork,BlockedShots,PenaltiesTaken,PenaltyGoals,PenaltiesSaved,PenaltiesOffTarget,PenaltiesNotScored,DirectFreekickGoals,DirectFreekickOnTarget,DirectFreekickOffTarget,BlockedDirectFreekick,GoalsfromInsideBox,ShotsOnfromInsideBox,ShotsOfffromInsideBox,BlockedShotsfromInsideBox,GoalsfromOutsideBox,ShotsOnTargetOutsideBox,ShotsOffTargetOutsideBox,BlockedShotsOutsideBox,HeadedGoals,HeadedShotsOnTarget,HeadedShotsOffTarget,HeadedBlockedShots,LeftFootGoals,LeftFootShotsOnTarget,LeftFootShotsOffTarget,LeftFootBlockedShots,RightFootGoals,RightFootShotsOnTarget,RightFootShotsOffTarget,RightFootBlockedShots,OtherGoals,OtherShotsOnTarget,OtherShotsOffTarget,OtherBlockedShots,ShotsClearedoffLine,ShotsClearedoffLineInsideArea,ShotsClearedoffLineOutsideArea,GoalsOpenPlay,GoalsfromCorners,GoalsfromThrows,GoalsfromDirectFreeKick,GoalsfromSetPlay,Goalsfrompenalties,AttemptsOpenPlayontarget,AttemptsfromCornersontarget,AttemptsfromThrowsontarget,AttemptsfromDirectFreeKickontarget,AttemptsfromSetPlayontarget,AttemptsfromPenaltiesontarget,AttemptsOpenPlayofftarget,AttemptsfromCornersofftarget,AttemptsfromThrowsofftarget,AttemptsfromDirectFreeKickofftarget,AttemptsfromSetPlayofftarget,AttemptsfromPenaltiesofftarget,Goalsasasubstitute,TotalSuccessfulPassesAll,TotalUnsuccessfulPassesAll,Assists,KeyPasses,TotalSuccessfulPassesExclCrossesCorners,TotalUnsuccessfulPassesExclCrossesCorners,SuccessfulPassesOwnHalf,UnsuccessfulPassesOwnHalf,SuccessfulPassesOppositionHalf,UnsuccessfulPassesOppositionHalf,SuccessfulPassesDefensivethird,UnsuccessfulPassesDefensivethird,SuccessfulPassesMiddlethird,UnsuccessfulPassesMiddlethird,SuccessfulPassesFinalthird,UnsuccessfulPassesFinalthird,SuccessfulShortPasses,UnsuccessfulShortPasses,SuccessfulLongPasses,UnsuccessfulLongPasses,SuccessfulFlickOns,UnsuccessfulFlickOns,SuccessfulCrossesCorners
116634.0,Baraka,,Al-Baten,9623.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,183.0,1.0,12.0,520.0,177.0,256.0,48.0,264.0,129.0,85.0,11.0,321.0,85.0,114.0,81.0,472.0,117.0,48.0,60.0,1.0,4.0,1.0
217613.0,Bedoui,Rami,Al-Feiha,10483.0,6.0,472.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,147.0,38.0,0.0,0.0,147.0,37.0,98.0,10.0,49.0,27.0,29.0,4.0,104.0,20.0,14.0,13.0,130.0,18.0,17.0,19.0,0.0,0.0,0.0
72175.0,Belaid,Aimen,Ohod,9624.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,0.0,24.0,18.0,18.0,4.0,6.0,14.0,13.0,0.0,8.0,10.0,3.0,8.0,20.0,2.0,4.0,16.0,0.0,0.0,0.0
219672.0,Belkaroui,Hichem,Al-Raed,6773.0,17.0,1414.0,17.0,0.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,468.0,105.0,0.0,1.0,468.0,105.0,350.0,39.0,118.0,66.0,188.0,13.0,242.0,63.0,38.0,29.0,424.0,54.0,44.0,51.0,1.0,1.0,0.0
245384.0,Belkhiter,Mokhtar,Al-Quadisiya,6775.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,274.0,108.0,0.0,7.0,266.0,83.0,112.0,18.0,154.0,65.0,52.0,9.0,140.0,26.0,74.0,48.0,247.0,52.0,19.0,31.0,1.0,1.0,8.0
180278.0,Ben Mustapha,Farouk,Al-Shabab,6774.0,24.0,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,213.0,0.0,1.0,244.0,209.0,110.0,31.0,39.0,124.0,90.0,4.0,45.0,82.0,14.0,56.0,126.0,3.0,118.0,206.0,0.0,0.0,0.0
144015.0,Ben Youssef,Fakhreddine,Al-Ittifaq,5680.0,17.0,1203.0,14.0,3.0,7.0,1.0,0.0,1.0,13.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,15.0,7.0,1.0,1.0,3.0,3.0,0.0,5.0,7.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,262.0,112.0,2.0,9.0,260.0,96.0,96.0,13.0,164.0,83.0,45.0,5.0,120.0,23.0,95.0,68.0,254.0,89.0,6.0,7.0,4.0,13.0,2.0
228373.0,Benlamri,Djamel,Al-Shabab,6774.0,20.0,1751.0,20.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,499.0,164.0,1.0,10.0,498.0,161.0,335.0,39.0,163.0,121.0,156.0,12.0,265.0,69.0,77.0,79.0,376.0,52.0,122.0,109.0,2.0,0.0,1.0
66449.0,Besara,Nahir,Al-Feiha,10483.0,4.0,118.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,16.0,0.0,5.0,56.0,12.0,20.0,1.0,36.0,11.0,5.0,0.0,34.0,4.0,17.0,8.0,54.0,12.0,2.0,0.0,0.0,0.0,2.0
182331.0,Bismark Ferreira,,Al-Quadisiya,6775.0,23.0,1888.0,22.0,1.0,5.0,6.0,2.0,0.0,23.0,22.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,11.0,7.0,2.0,2.0,12.0,15.0,13.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,18.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,17.0,2.0,0.0,1.0,1.0,1.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,539.0,222.0,5.0,23.0,531.0,182.0,180.0,23.0,351.0,159.0,62.0,5.0,273.0,56.0,196.0,121.0,483.0,136.0,48.0,46.0,3.0,8.0,8.0
149498.0,Bonilla,Cristian,Al-Feiha,10483.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,211.0,0.0,2.0,153.0,210.0,43.0,16.0,40.0,120.0,37.0,1.0,23.0,55.0,23.0,79.0,59.0,1.0,94.0,209.0,0.0,0.0,0.0
50500.0,Bouhaddouz,Aziz,Al-Baten,9623.0,10.0,836.0,10.0,0.0,3.0,2.0,0.0,0.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,115.0,63.0,1.0,5.0,115.0,60.0,36.0,6.0,79.0,54.0,11.0,0.0,54.0,18.0,50.0,42.0,112.0,58.0,3.0,2.0,1.0,7.0,0.0
14416.0,Boussoufa,Moubarak,Al-Shabab,6774.0,8.0,720.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,310.0,95.0,0.0,22.0,302.0,61.0,93.0,6.0,209.0,55.0,26.0,3.0,147.0,12.0,129.0,46.0,285.0,47.0,17.0,14.0,2.0,3.0,8.0
455765.0,Bruno Santana,,Ohod,9624.0,11.0,458.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,60.0,0.0,16.0,127.0,35.0,29.0,7.0,98.0,28.0,12.0,2.0,58.0,7.0,57.0,26.0,114.0,29.0,13.0,6.0,0.0,1.0,8.0
100234.0,Bruno Uvini,,Al-Nassr,6780.0,20.0,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,650.0,144.0,0.0,1.0,650.0,144.0,532.0,39.0,118.0,103.0,260.0,6.0,359.0,85.0,31.0,51.0,614.0,79.0,36.0,65.0,0.0,1.0,0.0
92991.0,Budescu,Constantin,Al-Shabab,6774.0,17.0,1213.0,13.0,4.0,3.0,7.0,1.0,1.0,28.0,19.0,17.0,3.0,2.0,0.0,1.0,1.0,1.0,7.0,4.0,5.0,6.0,13.0,6.0,7.0,1.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,6.0,26.0,17.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,18.0,0.0,0.0,7.0,1.0,2.0,13.0,0.0,1.0,4.0,0.0,1.0,0.0,396.0,239.0,4.0,32.0,377.0,154.0,86.0,10.0,291.0,144.0,22.0,2.0,160.0,32.0,195.0,120.0,336.0,118.0,41.0,36.0,4.0,6.0,19.0
203065.0,Calderón,Diego,Al-Faisaly,6777.0,23.0,1677.0,19.0,4.0,6.0,5.0,4.0,2.0,18.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,9.0,8.0,1.0,7.0,9.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,12.0,15.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,333.0,134.0,3.0,19.0,330.0,114.0,102.0,17.0,228.0,97.0,28.0,4.0,163.0,36.0,139.0,74.0,318.0,107.0,12.0,7.0,5.0,4.0,3.0
61841.0,Carlos Eduardo,,Al-Hilal,1317.0,20.0,1670.0,20.0,0.0,9.0,9.0,1.0,1.0,24.0,21.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,8.0,13.0,12.0,4.0,1.0,11.0,9.0,5.0,0.0,4.0,4.0,3.0,0.0,2.0,1.0,0.0,9.0,18.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,4.0,0.0,3.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,648.0,201.0,2.0,37.0,616.0,128.0,156.0,13.0,460.0,115.0,37.0,3.0,306.0,35.0,273.0,90.0,573.0,109.0,43.0,19.0,3.0,3.0,32.0
100412.0,Carrillo,André,Al-Hilal,1317.0,18.0,1500.0,18.0,0.0,8.0,3.0,1.0,2.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,695.0,196.0,4.0,31.0,685.0,135.0,153.0,22.0,532.0,113.0,53.0,3.0,303.0,38.0,329.0,94.0,650.0,119.0,35.0,16.0,4.0,2.0,10.0
245492.0,Chenihi,Ibrahim,Al-Fateh,6772.0,24.0,2083.0,24.0,0.0,6.0,4.0,1.0,1.0,13.0,19.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,14.0,11.0,0.0,3.0,5.0,3.0,2.0,3.0,6.0,1.0,1.0,6.0,7.0,8.0,1.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,547.0,197.0,3.0,41.0,518.0,143.0,160.0,22.0,358.0,121.0,63.0,5.0,261.0,48.0,194.0,90.0,492.0,122.0,26.0,21.0,4.0,10.0,29.0
49332.0,Chermiti,Amine,Al-Feiha,10483.0,5.0,356.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,26.0,0.0,9.0,60.0,26.0,20.0,4.0,40.0,22.0,1.0,0.0,35.0,13.0,24.0,13.0,57.0,24.0,3.0,2.0,0.0,5.0,3.0
80629.0,Colak,Emre,Al-Wahda,6847.0,14.0,904.0,11.0,3.0,10.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,93.0,0.0,14.0,406.0,58.0,116.0,6.0,290.0,52.0,34.0,1.0,219.0,14.0,153.0,43.0,367.0,45.0,39.0,13.0,0.0,1.0,5.0
209273.0,Crysan,,Al-Baten,9623.0,23.0,1927.0,22.0,1.0,5.0,4.0,1.0,1.0,17.0,14.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,12.0,4.0,4.0,0.0,5.0,10.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,15.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,2.0,3.0,0.0,2.0,6.0,1.0,0.0,5.0,2.0,0.0,0.0,500.0,224.0,2.0,33.0,483.0,172.0,163.0,30.0,320.0,142.0,57.0,9.0,261.0,60.0,165.0,103.0,449.0,146.0,34.0,26.0,13.0,15.0,17.0
52787.0,Cássio,,Al-Taawon,6778.0,24.0,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,213.0,1.0,0.0,512.0,212.0,312.0,45.0,99.0,116.0,227.0,8.0,156.0,85.0,28.0,61.0,303.0,7.0,209.0,205.0,0.0,0.0,0.0
170431.0,Daniel Amora,,Al-Raed,6773.0,23.0,2062.0,23.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1022.0,237.0,1.0,18.0,1018.0,232.0,449.0,47.0,569.0,185.0,183.0,13.0,563.0,81.0,272.0,138.0,880.0,138.0,138.0,94.0,1.0,0.0,4.0
149037.0,Degenek,Milos,Al-Hilal,1317.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,364.0,44.0,1.0,2.0,364.0,44.0,228.0,14.0,136.0,30.0,81.0,3.0,236.0,26.0,47.0,15.0,340.0,24.0,24.0,20.0,1.0,1.0,0.0
162870.0,Denilson,,Al-Faisaly,6777.0,8.0,622.0,7.0,1.0,2.0,4.0,1.0,0.0,10.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,27.0,1.0,2.0,99.0,26.0,32.0,9.0,67.0,17.0,5.0,3.0,55.0,8.0,39.0,15.0,99.0,25.0,0.0,1.0,1.0,1.0,0.0
224684.0,Dhaifallah Al-Qarni,,Al-Feiha,10483.0,18.0,1113.0,13.0,5.0,6.0,1.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,433.0,111.0,0.0,7.0,431.0,99.0,196.0,15.0,235.0,84.0,75.0,5.0,271.0,32.0,85.0,62.0,390.0,65.0,41.0,34.0,2.0,0.0,2.0
84372.0,Diogo Salomão,,Al-Hazm,6846.0,5.0,295.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,48.0,1.0,3.0,71.0,37.0,24.0,10.0,47.0,27.0,7.0,1.0,38.0,18.0,26.0,18.0,67.0,24.0,4.0,13.0,0.0,1.0,3.0
104481.0,Djaniny,,Al-Ahli,6770.0,15.0,1055.0,12.0,3.0,5.0,13.0,3.0,4.0,21.0,15.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,11.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,5.0,1.0,1.0,11.0,15.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,240.0,90.0,3.0,19.0,235.0,70.0,49.0,8.0,186.0,62.0,13.0,0.0,101.0,18.0,121.0,52.0,229.0,67.0,6.0,3.0,6.0,10.0,5.0
149783.0,Doukha,Azzedine,Al-Raed,6773.0,24.0,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,235.0,0.0,1.0,326.0,233.0,182.0,56.0,37.0,100.0,138.0,6.0,73.0,90.0,8.0,41.0,184.0,6.0,142.0,227.0,0.0,0.0,0.0
131957.0,Duncan,Jack,Al-Quadisiya,6775.0,23.0,2025.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,219.0,0.0,0.0,290.0,216.0,144.0,46.0,32.0,72.0,118.0,9.0,53.0,65.0,5.0,27.0,167.0,3.0,123.0,213.0,0.0,0.0,0.0
155313.0,Díaz,Paulo,Al-Ahli,6770.0,19.0,1629.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,897.0,162.0,0.0,6.0,897.0,159.0,567.0,54.0,330.0,105.0,224.0,14.0,589.0,89.0,84.0,56.0,787.0,92.0,110.0,67.0,1.0,0.0,0.0
