PlayerID,PlayerSurname,PlayerForename,Team,TeamId,PassBackward,PassLeft,PassRight,UnsuccessfulBallTouch,SuccessfulBallTouch,TakeOnsOverrun,CompId,SeasId,Touchesopenplayfinalthird,Touchesopenplayoppbox,Touchesopenplayoppsixyards,DeflectedGoals,DeflectedShots,GoalfrompassfromFK,GoalsfromdivingHeaders,GoalsVolleys,FastBreakGoals,FastBreakAttempts,BigChanceCreated,BigChancesScored,BigChancesOnTarget,BigChancesOffTarget,BigChancesBlocked,BigChancesFluffed,IntentionalAssist,IntentionalChancesCreated,SecondAssists,AttackingGroundDuelsWon,AttackingGroundDuelsLost,DefensiveGroundDuelsWon,DefensiveGroundDuelsLost,AttackingAerialDuelsWon,AttackingAerialDuelsLost,DefensiveAerialDuelsWon,DefensiveAerialDuelsLost,CrossesBlocked,StraightRedcard,RedCard2Yellows,TimesTackled,GoalkeeperSmother,SavesDiving,SavesFingertip,SavesParriedSafe,SavesParriedDanger,SavesStanding,SavesReaching,SavesStooping,SavesHands,SavesFeet,SavesBody,GKPickup,SavesCaught,SavesCollected,KeeperSweeperSuccessful,KeeperSweeperUnsuccessful,TotalShotsConceded,TotalBlockedShotsConceded,Xsuccessfulpassesforwards,Xsuccessfulpassesbackwards,Xsuccessfulpassesleft,Xsuccessfulpassesright,PassesReceived,LeftFootShots,ShootingAccuracyLeftFoot,RightFootShots,ShootingAccuracyRightFoot,GKLongDistribution,GKLongAccuracy,GKShortDistribution,GKShortAccuracy,SubPosition
19583700,Ahmad Al Hbeab,,Al-Ittifaq,568000,900.0,7100.0,2700.0,0.0,500,0,20200,201800,300,100,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,300,100,600,1600,300,400,1300,800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6341,10000,9296,9630,12100,0,0,0,0,0,0,0,0,1100
20888400,Ahmad Zain,,Al-Quadisiya,677500,7000.0,8200.0,3900.0,3000.0,1100,500,20200,201800,22600,3400,200,0,0,0,0,100,0,0,200,300,300,100,0,0,200,800,0,2400,4900,1900,2700,200,500,300,400,0,100,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,9143,7561,8974,30200,1000,5000,100,10000,0,0,0,0,1000
24896500,Ahmed Abdoh Jaber,,Al-Wahda,684700,4600.0,5200.0,4600.0,3000.0,1100,0,20200,201800,14000,2700,300,0,0,0,0,0,0,0,100,500,500,0,0,0,100,100,0,3100,3700,1200,2000,2400,5200,100,300,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,8261,8269,7826,19500,100,10000,600,10000,0,0,0,0,200
8368600,Ahmed Al-Fraidi,,Al-Nassr,678000,2100.0,2000.0,3700.0,300.0,100,0,20200,201800,3000,400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,100,800,600,1000,0,100,200,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,9524,8000,9459,11800,0,0,200,5000,0,0,0,0,700
16006800,Ahmed Al-Nathiri,,Al-Fateh,677200,1400.0,1300.0,2900.0,600.0,300,300,20200,201800,5400,1700,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,1200,1000,0,300,100,100,200,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7917,10000,8462,8966,7200,200,0,400,2500,0,0,0,0,1100
44470900,Ahmed Ashraf Al-Fiqi,,Al-Hilal,131700,1300.0,1200.0,2300.0,200.0,500,200,20200,201800,4400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,700,1300,500,300,100,100,100,0,100,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,10000,9130,6400,100,0,0,0,0,0,0,0,1000
10980500,Ahmed Asiri,,Al-Ittihad,131600,1800.0,14700.0,15500.0,800.0,1500,0,20200,201800,2500,1100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,300,100,2200,1600,400,0,1800,1800,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304,10000,9728,9419,36500,0,0,100,10000,1000,5000,0,0,0
43120700,Ahmed Bamasud,,Al-Feiha,1048300,2600.0,1300.0,7500.0,600.0,500,0,20200,201800,4700,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,800,1200,2800,1300,0,0,200,200,200,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417,9615,7692,8933,15700,100,0,0,0,0,0,0,0,300
42519100,Ahmed Gomaa,,Ohod,962400,4100.0,2200.0,1700.0,2400.0,1300,100,20200,201800,8700,2200,300,100,0,0,0,0,0,0,0,0,200,0,0,0,0,100,0,1100,1600,200,300,900,2900,500,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,8293,5909,4706,10100,100,10000,400,7500,0,0,0,0,0
17825500,Ahmed Sharahili,,Al-Hilal,131700,300.0,700.0,1600.0,0.0,100,0,20200,201800,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,400,300,100,0,0,200,100,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8636,10000,8571,10000,3500,100,0,0,0,0,0,0,0,300
8030700,Akaichi,Ahmed,Al-Ittifaq,568000,5500.0,4000.0,2900.0,2000.0,900,200,20200,201800,13100,3200,200,0,0,0,0,0,0,0,0,100,200,200,0,0,0,500,0,800,2600,300,400,500,1400,200,300,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333,8364,7500,7586,14300,300,10000,0,0,0,0,0,0,800
5496300,Akpala,Joseph,Al-Faisaly,677700,6400.0,4700.0,3300.0,1500.0,1000,100,20200,201800,11500,2400,600,0,0,0,0,0,100,100,0,200,500,100,0,0,100,200,0,1400,2000,600,800,800,1500,300,400,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652,8906,7234,8788,15100,100,0,1200,5000,0,0,0,0,1100
4926600,Alberto Botía,,Al-Hilal,131700,4400.0,37600.0,18400.0,400.0,1200,0,20200,201800,3500,1800,200,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,0,500,1200,2600,3300,1100,500,3500,1700,0,0,100,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416,10000,9707,9511,71400,0,0,200,10000,0,0,0,0,0
12129200,Alemán,Brahian,Al-Ittifaq,568000,11400.0,12200.0,18200.0,4200.0,3300,200,20200,201800,24900,1600,0,0,100,0,0,0,0,0,800,0,0,0,0,0,400,5200,300,6800,7200,4500,3400,1700,2400,600,1100,400,100,100,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,9386,8361,8022,63900,2600,3846,500,6000,0,0,0,0,0
42362400,Ali Al Asmari,,Ohod,962400,7500.0,11000.0,10900.0,1300.0,1100,200,20200,201800,13100,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,2100,1200,2400,1900,300,400,0,100,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5702,9200,8364,9174,34900,900,2222,100,0,0,0,0,0,800
2849100,Ali Al Habsi,,Al-Hilal,131700,0.0,7600.0,4300.0,200.0,100,0,20200,201800,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,1700,0,900,700,700,0,800,2900,200,100,10600,200,1400,300,100,12600,4300,6185,0,9342,9302,20900,0,0,0,0,6600,6818,13700,10000,0
20986700,Ali Al Lajami,,Al-Fateh,677200,1100.0,4500.0,11100.0,200.0,400,0,20200,201800,1000,400,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,600,200,3400,2000,100,0,1200,800,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7037,9091,8889,9459,21700,100,10000,100,10000,0,0,0,0,0
44540000,Ali Al-Hassan,,Al-Fateh,677200,3300.0,5700.0,6000.0,900.0,1100,200,20200,201800,8600,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,1600,1600,2600,1700,200,600,100,300,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,9697,8596,9667,20700,0,0,300,6667,0,0,0,0,400
16846600,Ali Al-Khaibari,,Al-Ittifaq,568000,900.0,2700.0,9900.0,100.0,400,0,20200,201800,600,200,200,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,900,1000,200,100,1400,500,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134,10000,9259,9394,17400,0,0,0,0,0,0,0,0,1100
11174600,Ali Al-Zaqan,,Al-Ittihad,131600,200.0,800.0,0.0,200.0,100,0,20200,201800,2100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,0,2200,100,10000,100,10000,0,0,0,0,900
11174600,Ali Al-Zaqan,,Al-Fateh,677200,800.0,1700.0,700.0,600.0,600,200,20200,201800,4500,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,1000,1000,0,600,200,100,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,8750,6471,7143,5200,200,10000,100,0,0,0,0,0,700
44242900,Ali Alnemer,,Al-Wahda,684700,9900.0,10800.0,14600.0,2400.0,1300,400,20200,201800,19200,2600,300,0,100,0,0,0,0,100,300,0,300,100,0,0,100,700,0,3600,3100,2700,3200,200,1000,200,400,100,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923,9495,8889,8767,46400,0,0,500,8000,0,0,0,0,1000
21565800,Ali Hadi Albulayhi,,Al-Hilal,131700,6400.0,20700.0,33600.0,600.0,1000,0,20200,201800,2400,1200,300,100,0,0,0,100,0,100,0,100,200,200,0,0,0,0,0,600,400,3100,1200,500,300,2200,1300,300,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8228,9531,9372,9881,80200,300,6667,0,0,0,0,0,0,0
19772100,Ali Hazzazi,,Al-Ittifaq,568000,10900.0,17000.0,21000.0,3100.0,1200,400,20200,201800,10500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2100,4500,6800,5700,1400,1100,700,700,300,0,100,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6756,9633,9353,9095,60000,500,4000,0,0,0,0,0,0,0
13536700,Ali Kharmi,,Al-Hazm,684600,1200.0,1300.0,2700.0,800.0,800,200,20200,201800,7300,1900,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,300,0,1600,1900,700,1100,300,400,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,7500,7692,8148,9300,300,6667,300,3333,0,0,0,0,1100
44252600,Ali Majrashi,,Al-Shabab,677400,100.0,0.0,300.0,0.0,0,0,20200,201800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,100,0,0,0,0,0,0,0,0,300
17423100,Amar Al Dohaim,,Al-Ittihad,131600,1900.0,7200.0,5200.0,0.0,200,0,20200,201800,1100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,1900,800,100,100,400,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7108,8947,9861,9231,16000,0,0,0,0,0,0,0,0,0
3560200,Amer Shafi,,Al-Feiha,1048300,0.0,1500.0,500.0,0.0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,1200,0,500,300,200,0,400,1700,100,0,4900,0,1000,100,100,5900,2800,4167,0,10000,10000,3800,0,0,0,0,6100,5902,3400,10000,0
43086400,Amissi,Cédric,Al-Taawon,677800,11300.0,15900.0,28600.0,2600.0,2800,300,20200,201800,26900,4000,100,0,0,0,0,100,0,0,300,100,300,100,0,0,200,1000,0,2400,3800,4000,6400,1100,1000,1800,1100,200,0,100,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691,9469,9057,8601,72500,500,4000,2600,5000,0,0,0,0,1000
24685000,Ammar Al-Najjar,,Al-Fateh,677200,800.0,2400.0,1900.0,100.0,100,0,20200,201800,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,500,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5152,10000,8750,9474,5800,0,0,100,0,0,0,0,0,0
24685000,Ammar Al-Najjar,,Al-Ittihad,131600,200.0,300.0,200.0,0.0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,10000,10000,10000,800,0,0,0,0,0,0,0,0,1000
42229200,Anas Zabani,,Al-Baten,962300,2500.0,2800.0,500.0,200.0,100,100,20200,201800,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,600,700,100,0,200,100,100,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217,10000,9643,8000,9400,0,0,0,0,0,0,0,0,200
11966800,Anselmo,,Al-Wahda,684700,8000.0,22200.0,20500.0,1400.0,1800,100,20200,201800,10200,1000,300,0,100,0,0,0,0,0,300,0,100,0,0,0,200,400,100,2700,2100,7900,5800,700,600,2600,600,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,9875,9144,9415,54100,400,7500,900,2222,0,0,0,0,400
15291500,Apodi,,Ohod,962400,7200.0,11300.0,2200.0,1600.0,900,200,20200,201800,18400,3100,200,0,0,0,0,0,0,0,0,0,0,100,0,0,100,500,0,3500,3300,2500,1400,1500,1600,500,600,100,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7040,9861,7965,8182,34300,300,3333,700,4286,0,0,0,0,0
11007100,Aqeel Balghaith,,Al-Faisaly,677700,4300.0,21200.0,4900.0,500.0,900,0,20200,201800,6800,1400,400,0,0,0,0,0,0,0,100,0,100,100,0,0,100,100,0,800,900,2300,1900,1000,100,1300,1000,800,100,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6293,10000,9057,8367,46700,0,0,0,0,100,10000,0,0,1100
17764000,Arango,Johan,Al-Baten,962300,2500.0,6300.0,5900.0,1600.0,1000,0,20200,201800,14000,1500,0,0,100,0,0,0,0,0,200,0,100,0,0,0,0,1300,100,2400,4800,1800,3000,200,100,200,100,200,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361,9600,7937,7797,21600,200,5000,1700,4118,0,0,0,0,800
11965400,Arias,Ramón,Al-Ittifaq,568000,1900.0,19100.0,15300.0,200.0,1100,100,20200,201800,2700,1400,200,0,0,0,0,0,0,0,200,100,200,0,0,0,200,200,0,1000,500,5000,3300,900,600,4600,1500,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6194,10000,9267,9412,50400,0,0,200,10000,0,0,0,0,500
15949600,Arthur Caike,,Al-Shabab,677400,6700.0,4600.0,8200.0,2900.0,1300,300,20200,201800,22400,4200,400,0,0,0,0,100,100,300,100,300,400,200,0,0,200,300,0,3600,4500,1100,700,1800,2600,300,600,200,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9403,8696,7439,31300,800,5000,1300,6154,0,0,0,0,1100
14840500,Asprilla,Danilo,Al-Feiha,1048300,9000.0,10500.0,10700.0,3600.0,2900,900,20200,201800,42000,10700,200,0,100,0,0,0,200,300,400,300,400,100,0,0,0,1300,0,12300,11000,2100,1800,1200,1100,400,600,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5287,9111,6476,8037,50500,1100,4545,3400,4118,0,0,0,0,0
21404400,Assaf Al-Qarni,,Al-Ittihad,131600,0.0,1200.0,1100.0,0.0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,700,0,900,400,200,200,600,1500,200,0,3400,0,400,0,0,7100,2300,5417,0,10000,10000,4000,0,0,0,0,2900,6552,3600,10000,0
11004500,Awad Khamis,,Al-Nassr,678000,9500.0,6900.0,25900.0,1700.0,1200,400,20200,201800,13700,800,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,400,0,2800,1400,3800,2600,800,300,800,600,700,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773,9579,9565,9421,53100,0,0,600,5000,0,0,0,0,800
42361700,Awn Al Saluli,,Al-Ittihad,131600,400.0,2700.0,3300.0,100.0,100,0,20200,201800,800,300,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,900,600,0,400,300,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5116,10000,10000,9697,8500,100,0,0,0,0,0,0,0,200
24859900,Ayman Al-Khulaif,,Al-Ahli,677000,1900.0,2100.0,900.0,300.0,400,100,20200,201800,4900,700,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,400,0,900,1100,100,300,0,200,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7143,9474,8571,8889,5200,0,0,300,6667,0,0,0,0,800
46876400,Badr Bashir,,Al-Faisaly,677700,600.0,900.0,500.0,200.0,200,0,20200,201800,600,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,200,200,400,0,100,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,10000,6667,8000,2100,0,0,0,0,0,0,0,0,1000
15206300,Baeza,Claudio,Al-Ahli,677000,3200.0,11700.0,11600.0,100.0,700,0,20200,201800,3400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,500,600,2100,1700,0,200,600,300,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847,9688,9402,9483,28500,0,0,100,0,0,0,0,0,0
20914000,Bandar Al Mutairi,,Al-Baten,962300,5300.0,2600.0,23100.0,1900.0,1700,0,20200,201800,13200,700,0,0,0,0,0,0,0,0,100,0,0,0,0,0,200,1300,0,1200,2000,5000,2700,500,300,1200,1300,1000,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,9245,8846,8398,49900,0,0,0,0,0,0,0,0,0
3778200,Bangoura,Ismael,Al-Raed,677300,4600.0,4500.0,3700.0,1400.0,500,200,20200,201800,13900,2700,100,0,0,0,0,0,0,100,100,200,300,0,0,0,0,400,0,1400,2400,500,500,400,1100,200,0,0,100,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294,8478,6889,8108,17600,200,0,1500,5333,0,0,0,0,900
3778200,Bangoura,Ismael,Al-Baten,962300,2100.0,1700.0,2300.0,1100.0,500,0,20200,201800,4600,800,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,200,0,1200,800,300,1000,300,900,0,100,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556,8571,6471,5217,8200,300,3333,100,10000,0,0,0,0,800
21762400,Bangoura,Alkhaly,Al-Fateh,677200,4900.0,7900.0,4100.0,1900.0,600,500,20200,201800,18900,2400,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,700,0,2400,3400,2000,2400,500,700,200,200,100,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6557,9184,7848,7805,26400,300,6667,1400,4286,0,0,0,0,1000
11663400,Baraka,,Al-Baten,962300,7300.0,16300.0,16100.0,1900.0,2400,100,20200,201800,12600,2000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,500,0,1500,1700,6300,6000,1000,1200,1600,1100,200,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5733,9452,8712,8509,42800,0,0,500,4000,0,0,0,0,0
21761300,Bedoui,Rami,Al-Feiha,1048300,800.0,3900.0,3000.0,100.0,500,0,20200,201800,1800,600,200,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,500,300,400,300,400,500,800,500,200,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6916,8750,9744,9333,13900,0,0,100,10000,0,0,0,0,300
7217500,Belaid,Aimen,Ohod,962400,100.0,400.0,1100.0,100.0,300,0,20200,201800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,10000,10000,9091,2700,0,0,0,0,0,0,0,0,0
21967200,Belkaroui,Hichem,Al-Raed,677300,2000.0,5500.0,22400.0,300.0,1000,0,20200,201800,2200,1200,200,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,400,400,1700,1700,1300,500,3400,1500,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6752,10000,9273,9464,41100,0,0,0,0,0,0,0,0,0
24538400,Belkhiter,Mokhtar,Al-Quadisiya,677500,6500.0,11000.0,700.0,400.0,800,300,20200,201800,11400,600,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,500,100,1000,1100,1100,1400,100,0,500,200,100,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168,9692,8636,7143,31500,0,0,200,5000,0,0,0,0,0
18027800,Ben Mustapha,Farouk,Al-Shabab,677400,0.0,3400.0,2700.0,100.0,700,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,500,300,0,0,0,0,100,3100,0,1700,1800,2200,700,800,6100,400,0,18000,700,2600,400,200,19900,5400,3957,0,9118,10000,12200,0,0,0,0,14800,5270,12600,9921,0
14401500,Ben Youssef,Fakhreddine,Al-Ittifaq,568000,10000.0,6800.0,9300.0,2300.0,900,400,20200,201800,24800,6000,100,0,0,0,0,0,0,100,300,0,300,400,0,0,200,500,0,2100,2800,1100,1300,1800,2200,800,600,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5053,9000,7059,7957,37200,500,6000,1400,3571,0,0,0,0,900
22837300,Benlamri,Djamel,Al-Shabab,677400,3600.0,14400.0,17300.0,700.0,1600,100,20200,201800,2300,700,0,0,0,0,0,0,0,0,200,0,100,0,0,0,100,700,0,2100,500,9000,4200,600,400,1600,1000,400,100,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574,10000,9028,9364,41600,0,0,200,5000,100,0,0,0,0
6644900,Besara,Nahir,Al-Feiha,1048300,1900.0,1500.0,1500.0,300.0,300,0,20200,201800,2400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,100,300,200,100,0,200,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6316,10000,8000,8667,6100,0,0,200,0,0,0,0,0,800
18233100,Bismark Ferreira,,Al-Quadisiya,677500,18300.0,9200.0,23900.0,5900.0,3100,1400,20200,201800,37800,4900,300,0,100,0,0,0,100,100,800,400,600,200,0,0,500,1800,0,7300,8600,5000,3700,1900,5000,700,1400,100,0,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4774,9563,8370,7699,75300,500,4000,3700,4865,0,0,0,0,900
14949800,Bonilla,Cristian,Al-Feiha,1048300,0.0,1600.0,1200.0,200.0,600,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,0,0,2000,100,1600,1400,1200,300,600,3500,500,100,9500,300,700,100,0,16500,4800,3053,0,9375,8333,8500,0,0,0,0,13100,4198,5000,10000,0
5050000,Bouhaddouz,Aziz,Al-Baten,962300,6500.0,2800.0,4200.0,2900.0,600,100,20200,201800,14900,3800,400,0,200,0,0,100,0,0,200,0,0,100,0,0,100,500,0,1200,3900,800,1400,1100,3000,300,100,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,8615,6071,5714,18900,300,6667,800,7500,0,0,0,0,0
1441600,Boussoufa,Moubarak,Al-Shabab,677400,8200.0,8600.0,7700.0,1200.0,1400,0,20200,201800,20000,2800,100,0,200,0,0,0,0,0,100,100,200,0,0,0,0,1400,0,1600,2000,2000,3200,200,200,100,400,100,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864,9512,8721,8831,30100,500,4000,700,5714,0,0,0,0,0
45576500,Bruno Santana,,Ohod,962400,4100.0,5400.0,3100.0,2000.0,700,0,20200,201800,16200,2100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,800,0,2100,2900,600,200,0,100,0,100,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,9268,7407,9032,19700,900,3333,100,0,0,0,0,0,200
10023400,Bruno Uvini,,Al-Nassr,678000,3900.0,28700.0,11900.0,700.0,1200,0,20200,201800,2900,1500,500,0,0,0,0,0,0,0,100,0,100,200,0,0,0,100,0,200,200,2700,2900,1100,900,3100,1600,300,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,10000,9547,9160,56200,0,0,0,0,200,0,0,0,0
9299100,Budescu,Constantin,Al-Shabab,677400,7300.0,10200.0,13500.0,2700.0,1100,100,20200,201800,29300,4200,100,0,0,0,0,0,0,0,400,300,300,100,100,0,400,2300,0,2500,3300,800,1300,100,900,0,100,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973,9041,7843,7333,50800,400,5000,4300,6047,0,0,0,0,1000
20306500,Calderón,Diego,Al-Faisaly,677700,10500.0,9700.0,11800.0,3700.0,2800,0,20200,201800,32800,7100,200,0,0,0,0,0,0,100,800,400,500,100,0,0,300,1300,0,5500,4400,2400,1500,1700,3200,500,100,100,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5806,9238,7732,7288,44900,500,8000,2700,4444,0,0,0,0,900
6184100,Carlos Eduardo,,Al-Hilal,131700,12700.0,19100.0,22700.0,4900.0,2200,600,20200,201800,40600,4700,500,0,200,0,0,0,100,200,800,600,800,0,0,0,200,3100,200,5800,4900,1000,2000,800,2100,700,600,0,100,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6231,9685,8691,8943,76200,300,6667,3400,5294,0,0,0,0,0
10041200,Carrillo,André,Al-Hilal,131700,17000.0,27100.0,17100.0,3400.0,1500,900,20200,201800,60100,7200,400,0,0,0,0,0,100,100,500,200,200,200,100,100,300,2600,0,6600,11000,3600,3000,500,800,200,200,100,100,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6731,9529,8266,9298,84000,500,4000,500,4000,0,0,0,0,0
